,CollectDate,Ammmonia Nitrogen (mg/L),Conductivity (µmhos/cm),Dissolved Oxygen (mg/L),Fecal Coliform (CFU/100ml),Nitrate Nitrite (mg/L),Orthophosphate Phosphate (mg/L),pH,Temperature (°C),Total Nitrogen (mg/L),Total Phosphorus (mg/L),WQI
1402,2014-06-24,0.011,156.0,8.975,27.0,0.057,0.0008,7.425000000000001,18.525,0.314,0.0173,28.636304888021478
1403,2014-06-24,0.011,117.0,9.4,27.0,0.057,0.00075,7.5,18.7,0.31,0.017,28.591986382418476
1404,2014-06-24,0.011,156.0,8.975,27.0,0.057,0.0007,7.425000000000001,18.525,0.306,0.0167,28.43815921118432
1405,2014-06-24,0.011,125.0,9.1,27.0,0.057,0.00075,7.4,18.5,0.31,0.017,28.546039137271197
1406,2014-06-24,0.011,162.0,8.7,27.0,0.057,0.00075,7.4,18.5,0.31,0.017,28.50754885070297
1407,2014-06-24,0.011,220.0,8.7,27.0,0.057,0.00075,7.4,18.4,0.31,0.017,28.503353828018955
1408,2014-07-15,0.006,366.3333333333333,8.633333333333333,11.0,0.01,0.0006,7.433333333333334,21.766666666666666,0.234,0.0127,11.632603680273988
1409,2014-07-15,0.007,137.0,9.3,11.0,0.0115,0.00065,7.6,22.3,0.255,0.0137,12.826679800833858
1410,2014-07-15,0.008,366.3333333333333,8.633333333333333,11.0,0.013,0.0007,7.433333333333334,21.766666666666666,0.276,0.0147,13.824389948266612
1411,2014-07-15,0.007,189.0,9.0,11.0,0.0115,0.00065,7.5,21.8,0.255,0.0137,12.763808043903268
1412,2014-07-15,0.007,773.0,7.6,11.0,0.0115,0.00065,7.2,21.2,0.255,0.0137,12.59500259807377
1414,2014-07-29,0.002,361.0,8.066666666666666,13.0,0.01,0.0007,7.566666666666667,21.333333333333332,0.25,0.0151,11.109359042707762
1415,2014-07-29,0.003,196.0,8.9,13.0,0.01,0.0007,7.7,21.4,0.2835,0.01965,12.93348186108954
1416,2014-07-29,0.004,361.0,8.066666666666666,13.0,0.01,0.0007,7.566666666666667,21.333333333333332,0.317,0.0242,14.583834807159754
1417,2014-07-29,0.003,269.0,8.0,13.0,0.01,0.0007,7.6,21.4,0.2835,0.01965,12.842378463675445
1418,2014-07-29,0.003,618.0,7.3,13.0,0.01,0.0007,7.4,21.2,0.2835,0.01965,12.763930450036296
1419,2014-08-12,0.002,487.5,8.399999999999999,13.0,0.01,0.0005,7.699999999999999,22.9,0.345,0.017,12.014879996542891
1420,2014-08-12,0.002,446.0,8.6,13.0,0.01,0.0005499999999999999,7.8,22.9,0.3335,0.01405,11.127876294277808
1421,2014-08-12,0.002,487.5,8.399999999999999,13.0,0.01,0.0006,7.699999999999999,22.9,0.322,0.0111,10.195601592543563
1422,2014-08-12,0.002,529.0,8.2,13.0,0.01,0.0005499999999999999,7.6,22.9,0.3335,0.01405,11.082605294808646
1423,2014-08-26,0.002,649.0,8.5,20.0,0.01,0.0007,7.566666666666666,22.399999999999995,0.394,0.01,9.996826070485902
1424,2014-08-26,0.002,596.0,8.7,20.0,0.01,0.0006000000000000001,7.6,22.4,0.40149999999999997,0.01055,10.195983632620539
1425,2014-08-26,0.002,594.0,8.5,20.0,0.01,0.0006000000000000001,7.6,22.4,0.40149999999999997,0.01055,10.17605419244034
1426,2014-08-26,0.002,649.0,8.5,20.0,0.01,0.0005,7.566666666666666,22.399999999999995,0.409,0.0111,10.356182081939803
1427,2014-08-26,0.002,757.0,8.3,20.0,0.01,0.0006000000000000001,7.5,22.4,0.40149999999999997,0.01055,10.157474403577679
1429,2014-09-15,0.002,837.0,9.0,16.0,0.01,0.0007,7.7,20.2,0.427,0.0106,10.171859998799405
1430,2014-09-15,0.002,829.0,9.1,16.0,0.01,0.00065,7.7,20.2,0.425,0.009850000000000001,9.951433637095365
1431,2014-09-15,0.002,837.0,9.0,16.0,0.01,0.0006,7.7,20.2,0.423,0.0091,9.711678681266221
1432,2014-09-15,0.002,845.0,8.9,16.0,0.01,0.00065,7.7,20.2,0.425,0.009850000000000001,9.932105042970264
1433,2014-09-29,0.003,1140.0,8.8,28.0,0.01,0.0013,7.6,19.3,0.438,0.0122,10.916010816847784
1434,2014-09-29,0.0025,1140.0,9.0,28.0,0.01,0.0012000000000000001,7.6,19.3,0.433,0.01255,10.879176994989308
1435,2014-09-29,0.002,1140.0,8.8,28.0,0.01,0.0011,7.6,19.3,0.428,0.0129,10.80261781411601
1436,2014-09-29,0.0025,1140.0,8.6,28.0,0.01,0.0012000000000000001,7.6,19.3,0.433,0.01255,10.839451635974486
1437,2014-10-13,0.002,640.5,9.15,35.0,0.01,0.0022,7.5,18.25,0.333,0.0091,9.426738807344755
1438,2014-10-13,0.002,634.0,9.3,35.0,0.01,0.0022500000000000003,7.5,18.3,0.36250000000000004,0.01205,10.392878158439757
1439,2014-10-13,0.002,640.5,9.15,35.0,0.01,0.0023,7.5,18.25,0.392,0.015,11.323526352451879
1440,2014-10-13,0.002,647.0,9.0,35.0,0.01,0.0022500000000000003,7.5,18.2,0.36250000000000004,0.01205,10.357387001356877
1441,2014-10-27,0.022,445.3333333333333,8.5,35.0,0.038,0.0031,7.3,15.733333333333334,0.218,0.0056,22.332774046793347
1442,2014-10-27,0.023,371.0,8.8,35.0,0.038,0.0031,7.3,15.7,0.2195,0.00615,22.826828199556356
1443,2014-10-27,0.024,445.3333333333333,8.5,35.0,0.038,0.0031,7.3,15.733333333333334,0.221,0.0067,23.27034424527103
1444,2014-10-27,0.023,383.0,8.6,35.0,0.038,0.0031,7.3,15.7,0.2195,0.00615,22.807366084085675
1445,2014-10-27,0.023,582.0,8.1,35.0,0.038,0.0031,7.3,15.8,0.2195,0.00615,22.770483154454524
1451,2014-11-24,0.012,141.0,9.6,100.0,0.109,0.0024,7.6,10.3,0.301,0.0095,41.78413002913765
1452,2014-11-24,0.0125,141.0,9.7,100.0,0.109,0.00245,7.6,10.3,0.298,0.009600000000000001,41.96865721840226
1453,2014-11-24,0.013,141.0,9.6,100.0,0.109,0.0025,7.6,10.3,0.295,0.0097,42.13332172815946
1454,2014-11-24,0.0125,141.0,9.5,100.0,0.109,0.00245,7.6,10.3,0.298,0.009600000000000001,41.948794538894845
1455,2014-12-08,0.008,270.5,9.649999999999999,25.0,0.162,0.0055,7.3,9.4,0.347,0.0124,57.438577365081215
1456,2014-12-08,0.008,183.0,9.7,25.0,0.1615,0.00545,7.3,9.4,0.3635,0.011949999999999999,57.18904300520308
1457,2014-12-08,0.008,270.5,9.649999999999999,25.0,0.161,0.0054,7.3,9.4,0.38,0.0115,56.93541886444026
1458,2014-12-08,0.008,358.0,9.6,25.0,0.1615,0.00545,7.3,9.4,0.3635,0.011949999999999999,57.1849532243184
1459,2015-01-06,0.014,120.0,10.6,41.0,0.198,0.00805,7.4,8.2,0.33499999999999996,0.0177,71.67674102825086
1460,2015-01-06,0.014,130.0,10.6,41.0,0.198,0.0081,7.4,8.2,0.372,0.0185,71.99520612762161
1461,2015-01-06,0.014,125.0,10.6,41.0,0.198,0.00805,7.4,8.2,0.33499999999999996,0.0177,71.67690792993284
1462,2015-01-06,0.014,130.0,10.6,41.0,0.198,0.008,7.4,8.2,0.298,0.0169,71.35894353560798
1463,2015-01-06,0.014,134.0,10.6,41.0,0.198,0.00805,7.4,8.2,0.33499999999999996,0.0177,71.67720835296038
1464,2015-01-06,0.014,141.0,10.6,41.0,0.198,0.00805,7.4,8.2,0.33499999999999996,0.0177,71.67744201531515
1469,2015-02-09,0.012,107.0,10.7,33.0,0.226,0.0075,7.2,8.7,0.349,0.0169,79.30051767888044
1470,2015-02-09,0.0125,104.0,10.7,33.0,0.2265,0.0077,7.2,8.7,0.3505,0.01765,79.83169062684043
1471,2015-02-09,0.013,107.0,10.7,33.0,0.227,0.0079,7.2,8.7,0.352,0.0184,80.36306385681874
1472,2015-02-09,0.0125,110.0,10.7,33.0,0.2265,0.0077,7.2,8.7,0.3505,0.01765,79.8318909088588
1483,2015-03-12,0.014499999999999999,137.0,11.9,10.0,0.1215,0.0007,7.9,9.9,0.3315,0.01675,48.713146464202985
1484,2015-03-12,0.015,139.25,11.850000000000001,10.0,0.122,0.0007,7.9,9.775,0.343,0.0162,48.859774526520205
1485,2015-03-12,0.014499999999999999,136.0,11.9,10.0,0.1215,0.0007,7.9,9.8,0.3315,0.01675,48.706982001671705
1486,2015-03-12,0.014,139.25,11.850000000000001,10.0,0.121,0.0007,7.9,9.775,0.32,0.0173,48.54140956815863
1487,2015-03-12,0.014499999999999999,144.0,11.8,10.0,0.1215,0.0007,7.9,9.7,0.3315,0.01675,48.691186622414264
1488,2015-03-12,0.014499999999999999,140.0,11.8,10.0,0.1215,0.0007,7.9,9.7,0.3315,0.01675,48.69105310106869
1489,2015-03-24,0.011,138.0,11.5,8.0,0.137,0.0008,7.7,10.5,0.356,0.019200000000000002,53.09502316828976
1490,2015-03-24,0.01,148.5,11.4,8.0,0.137,0.0011,7.7,10.5,0.348,0.0202,53.07235723020159
1491,2015-03-24,0.011,159.0,11.3,8.0,0.137,0.0008,7.7,10.5,0.356,0.019200000000000002,53.07586147584663
1492,2015-03-24,0.012,148.5,11.4,8.0,0.137,0.0005,7.7,10.5,0.364,0.0182,53.098527413934804
1493,2015-04-13,0.002,213.0,11.75,9.0,0.082,0.0007,8.1,12.05,0.309,0.0149,32.6160348629362
1494,2015-04-13,0.003,206.0,11.9,9.0,0.0825,0.0007999999999999999,8.1,12.1,0.3065,0.014249999999999999,32.88510933927516
1495,2015-04-13,0.004,213.0,11.75,9.0,0.083,0.0009,8.1,12.05,0.304,0.0136,33.11872603886764
1496,2015-04-13,0.003,220.0,11.6,9.0,0.0825,0.0007999999999999999,8.1,12.0,0.3065,0.014249999999999999,32.849651562528685
1497,2015-04-29,0.044,152.5,9.649999999999999,11.0,0.102,0.004,7.5,13.6,0.27,0.0114,50.00890843031304
1498,2015-04-29,0.045,148.0,9.7,11.0,0.1025,0.00395,7.5,13.6,0.2955,0.014750000000000001,51.5233746373651
1499,2015-04-29,0.046,152.5,9.649999999999999,11.0,0.103,0.0039,7.5,13.6,0.321,0.0181,53.028209927691016
1500,2015-04-29,0.045,157.0,9.6,11.0,0.1025,0.00395,7.5,13.6,0.2955,0.014750000000000001,51.51374372063894
1501,2015-05-12,0.021,218.66666666666666,10.433333333333334,27.0,0.054,0.0017,7.566666666666666,15.300000000000002,0.289,0.0088,28.09941591937537
1502,2015-05-12,0.0225,147.0,10.7,27.0,0.054,0.00125,7.6,15.4,0.289,0.00915,28.681399338005235
1503,2015-05-12,0.024,218.66666666666666,10.433333333333334,27.0,0.054,0.0008,7.566666666666666,15.300000000000002,0.289,0.0095,29.200165892317067
1504,2015-05-12,0.0225,174.0,10.4,27.0,0.054,0.00125,7.6,15.3,0.289,0.00915,28.64637550563188
1505,2015-05-12,0.0225,335.0,10.2,27.0,0.054,0.00125,7.5,15.2,0.289,0.00915,28.621597873901543
1506,2015-05-28,0.028,142.0,9.35,7.0,0.073,0.0015,7.6,17.2,0.297,0.0096,36.16947094164362
1507,2015-05-28,0.028999999999999998,131.0,9.5,7.0,0.0745,0.00165,7.6,17.5,0.3115,0.0116,37.58635110615438
1508,2015-05-28,0.03,142.0,9.35,7.0,0.076,0.0018,7.6,17.2,0.326,0.0136,38.937385125635366
1509,2015-05-28,0.028999999999999998,153.0,9.2,7.0,0.0745,0.00165,7.6,16.9,0.3115,0.0116,37.52050496112461
1510,2015-06-08,0.012,169.0,8.933333333333334,9.0,0.055,0.0008,7.2,18.7,0.27,0.0115,26.496334780148345
1511,2015-06-08,0.0155,130.0,9.3,9.0,0.057499999999999996,0.00115,7.1,19.0,0.331,0.01885,30.68779887453271
1512,2015-06-08,0.019,169.0,8.933333333333334,9.0,0.06,0.0015,7.2,18.7,0.392,0.0262,34.78056652550108
1513,2015-06-08,0.0155,191.0,8.7,9.0,0.057499999999999996,0.00115,7.2,18.5,0.331,0.01885,30.603749729743626
1514,2015-06-08,0.0155,186.0,8.8,9.0,0.057499999999999996,0.00115,7.3,18.6,0.331,0.01885,30.62380335419779
1515,2015-06-22,0.005,126.0,9.15,2.0,0.01,0.0009,7.9,20.9,0.188,0.0089,10.106284141793063
1516,2015-06-22,0.005,124.0,9.3,2.0,0.01,0.00095,8.0,21.2,0.20500000000000002,0.0114,10.930790763871158
1517,2015-06-22,0.005,126.0,9.15,2.0,0.01,0.001,7.9,20.9,0.222,0.0139,11.680534186489307
1518,2015-06-22,0.005,128.0,9.0,2.0,0.01,0.00095,7.8,20.6,0.20500000000000002,0.0114,10.85602756441121
1519,2015-07-13,0.012,160.0,8.1,6.0,0.01,0.00145,7.5,23.0,0.27649999999999997,0.0112,13.10109812832741
1520,2015-07-13,0.005,167.5,7.85,6.0,0.01,0.001,7.5,22.95,0.271,0.0103,10.683230567595432
1521,2015-07-13,0.019,167.5,7.85,6.0,0.01,0.0019,7.5,22.95,0.282,0.0121,15.463678613141884
1522,2015-07-13,0.012,175.0,7.6,6.0,0.01,0.00145,7.5,22.9,0.27649999999999997,0.0112,13.045811052409908
1523,2015-07-29,0.004,167.0,7.833333333333333,35.0,0.01,0.0023,7.3,22.2,0.237,0.015,11.688293707680181
1524,2015-07-29,0.0045000000000000005,171.0,7.9,35.0,0.01,0.0023499999999999997,7.3,22.2,0.2445,0.016550000000000002,12.327163207411527
1525,2015-07-29,0.005,167.0,7.833333333333333,35.0,0.01,0.0024,7.3,22.2,0.252,0.0181,12.952523878113444
1526,2015-07-29,0.0045000000000000005,165.0,7.8,35.0,0.01,0.0023499999999999997,7.3,22.2,0.2445,0.016550000000000002,12.317031585639455
1527,2015-07-29,0.0045000000000000005,165.0,7.8,35.0,0.01,0.0023499999999999997,7.3,22.2,0.2445,0.016550000000000002,12.317031585639455
1528,2015-08-10,0.004,174.5,7.8,9.0,0.01,0.0016,7.05,22.5,0.238,0.0172,12.343550816244878
1529,2015-08-10,0.004,176.0,7.8,9.0,0.01,0.00175,7.0,22.5,0.23299999999999998,0.015300000000000001,11.762089265353529
1530,2015-08-10,0.004,174.5,7.8,9.0,0.01,0.0019,7.05,22.5,0.228,0.0134,11.184685677640534
1531,2015-08-10,0.004,173.0,7.8,9.0,0.01,0.00175,7.1,22.5,0.23299999999999998,0.015300000000000001,11.766147228531883
1532,2015-08-26,0.035,258.0,8.05,9.0,0.01,0.0011,7.3,21.6,0.276,0.0135,20.60120043492242
1533,2015-08-26,0.035,258.0,8.1,9.0,0.01,0.0011,7.3,21.6,0.2735,0.01235,20.25546394555562
1534,2015-08-26,0.035,258.0,8.05,9.0,0.01,0.0011,7.3,21.6,0.271,0.0112,19.899796116435112
1535,2015-08-26,0.035,258.0,8.0,9.0,0.01,0.0011,7.3,21.6,0.2735,0.01235,20.245532605801912
1536,2015-09-16,0.007,335.0,8.25,16.0,0.057,0.0098,7.3,19.2,0.271,0.0275,30.48571708342697
1537,2015-09-16,0.007,335.0,8.3,16.0,0.0405,0.009049999999999999,7.3,19.2,0.2665,0.02695,25.350069223145915
1538,2015-09-16,0.007,335.0,8.25,16.0,0.024,0.0083,7.3,19.2,0.262,0.0264,20.20449002311114
1539,2015-09-16,0.007,335.0,8.2,16.0,0.0405,0.009049999999999999,7.3,19.2,0.2665,0.02695,25.34013788339221
1540,2015-09-28,0.036,298.6666666666667,8.1,19.0,0.055,0.0137,7.033333333333334,18.0,0.308,0.0271,38.50075106726632
1541,2015-09-28,0.035500000000000004,300.0,8.1,19.0,0.0545,0.013649999999999999,6.9,18.0,0.312,0.026799999999999997,38.11244573769384
1542,2015-09-28,0.035500000000000004,298.0,8.1,19.0,0.0545,0.013649999999999999,7.1,18.0,0.312,0.026799999999999997,38.12069518539612
1543,2015-09-28,0.035,298.6666666666667,8.1,19.0,0.054,0.0136,7.033333333333334,18.0,0.316,0.0265,37.73513967172439
1544,2015-09-28,0.035500000000000004,298.0,8.1,19.0,0.0545,0.013649999999999999,7.1,18.0,0.312,0.026799999999999997,38.12069518539612
1545,2015-10-12,0.039,219.5,8.0,210.0,0.07,0.0256,6.75,16.95,0.3,0.0403,47.94301377473683
1546,2015-10-12,0.038,219.0,8.0,210.0,0.069,0.0258,6.7,17.0,0.302,0.0391,46.98920581168332
1547,2015-10-12,0.037,219.5,8.0,210.0,0.068,0.026,6.75,16.95,0.304,0.0379,46.033458250958844
1548,2015-10-12,0.038,220.0,8.0,210.0,0.069,0.0258,6.8,16.9,0.302,0.0391,46.987266214012365
1549,2015-10-26,0.034,214.33333333333334,8.233333333333333,91.0,0.072,0.0209,7.233333333333333,15.5,0.3,0.0335,44.876969949421145
1550,2015-10-26,0.0315,194.0,8.3,91.0,0.0725,0.02065,7.2,15.5,0.31,0.0335,44.29853849922624
1551,2015-10-26,0.0315,207.0,8.2,91.0,0.0725,0.02065,7.3,15.5,0.31,0.0335,44.2931992080332
1552,2015-10-26,0.029,214.33333333333334,8.233333333333333,91.0,0.073,0.0204,7.233333333333333,15.5,0.32,0.0335,43.710994799164794
1553,2015-10-26,0.0315,242.0,8.2,91.0,0.0725,0.02065,7.2,15.5,0.31,0.0335,44.290209415619465
1554,2015-11-09,0.028,126.0,9.05,74.0,0.073,0.0088,7.5,13.6,0.239,0.0188,38.65592179008208
1555,2015-11-09,0.0275,126.0,9.1,74.0,0.0725,0.00885,7.5,13.6,0.2425,0.0183,38.21815571327592
1556,2015-11-09,0.027,126.0,9.05,74.0,0.072,0.0089,7.5,13.6,0.246,0.0178,37.77045829671605
1557,2015-11-09,0.0275,126.0,9.0,74.0,0.0725,0.00885,7.5,13.6,0.2425,0.0183,38.208224373522214
1558,2015-11-23,0.012,99.96666666666665,9.7,3.0,0.126,0.0051,7.033333333333334,11.0,0.27,0.0121,47.65211967933681
1559,2015-11-23,0.0115,99.9,9.7,3.0,0.1255,0.0051,7.0,11.0,0.2665,0.011099999999999999,47.04258341556641
1560,2015-11-23,0.0115,100.0,9.7,3.0,0.1255,0.0051,7.0,11.0,0.2665,0.011099999999999999,47.042586753600055
1561,2015-11-23,0.011,99.96666666666665,9.7,3.0,0.125,0.0051,7.033333333333334,11.0,0.263,0.0101,46.435823671965906
1562,2015-11-23,0.0115,100.0,9.7,3.0,0.1255,0.0051,7.1,11.0,0.2665,0.011099999999999999,47.046744857787594
1563,2015-12-07,0.026,108.7,9.7,26.0,0.173,0.0064,7.55,9.7,0.33,0.0128,66.27488107628103
1564,2015-12-07,0.026,99.4,9.7,26.0,0.173,0.00635,7.6,9.7,0.3275,0.013600000000000001,66.51117158966929
1565,2015-12-07,0.026,108.7,9.7,26.0,0.173,0.0063,7.55,9.7,0.325,0.0144,66.74392487312693
1566,2015-12-07,0.026,118.0,9.7,26.0,0.173,0.00635,7.5,9.7,0.3275,0.013600000000000001,66.50763435973867
1567,2016-01-04,0.008,108.0,10.566666666666666,9.0,0.228,0.0085,7.1000000000000005,7.099999999999999,0.333,0.0157,78.19838056210459
1568,2016-01-04,0.0075,101.0,10.6,9.0,0.2285,0.00855,7.0,7.1,0.338,0.01575,78.22335259470267
1569,2016-01-04,0.007,108.0,10.566666666666666,9.0,0.229,0.0086,7.1000000000000005,7.099999999999999,0.343,0.0158,78.25048726721624
1570,2016-01-04,0.0075,102.0,10.6,9.0,0.2285,0.00855,7.1,7.1,0.338,0.01575,78.2275440792266
1571,2016-01-04,0.0075,121.0,10.5,9.0,0.2285,0.00855,7.2,7.1,0.338,0.01575,78.22240507005193
1572,2016-02-08,0.008,155.0,11.166666666666666,12.0,0.254,0.0077,7.166666666666667,7.7,0.388,0.0144,85.82517071251621
1573,2016-02-08,0.008,100.0,11.2,12.0,0.2535,0.0078000000000000005,7.2,7.7,0.3915,0.0143,85.65628109949498
1574,2016-02-08,0.008,155.0,11.166666666666666,12.0,0.253,0.0079,7.166666666666667,7.7,0.395,0.0142,85.48167036084963
1575,2016-02-08,0.008,115.0,11.2,12.0,0.2535,0.0078000000000000005,7.2,7.7,0.3915,0.0143,85.65678180454088
1576,2016-02-08,0.008,250.0,11.1,12.0,0.2535,0.0078000000000000005,7.1,7.7,0.3915,0.0143,85.64719870601289
1577,2016-03-14,0.004,154.66666666666666,11.4,40.0,0.239,0.0047,7.5,8.433333333333332,0.394,0.0159,80.63083376196114
1578,2016-03-14,0.0045000000000000005,101.0,11.4,40.0,0.239,0.0047,7.5,8.4,0.394,0.0162,80.86733707854934
1579,2016-03-14,0.005,154.66666666666666,11.4,40.0,0.239,0.0047,7.5,8.433333333333332,0.394,0.0165,81.11151060604047
1580,2016-03-14,0.0045000000000000005,110.0,11.4,40.0,0.239,0.0047,7.5,8.5,0.394,0.0162,80.87376858377176
1581,2016-03-14,0.0045000000000000005,253.0,11.4,40.0,0.239,0.0047,7.5,8.4,0.394,0.0162,80.87241088968129
1582,2016-03-28,0.003,103.33333333333333,12.233333333333334,34.0,0.169,0.0013,7.900000000000001,9.333333333333334,0.4,0.0157,59.36424504501069
1583,2016-03-28,0.004,103.0,12.3,34.0,0.1735,0.0012499999999999998,7.9,9.4,0.4165,0.01585,61.10615493103775
1584,2016-03-28,0.005,103.33333333333333,12.233333333333334,34.0,0.178,0.0012,7.900000000000001,9.333333333333334,0.433,0.016,62.82667050802428
1585,2016-03-28,0.004,103.0,12.2,34.0,0.1735,0.0012499999999999998,7.9,9.3,0.4165,0.01585,61.09009250908915
1586,2016-03-28,0.004,104.0,12.2,34.0,0.1735,0.0012499999999999998,7.9,9.3,0.4165,0.01585,61.09012588942555
1587,2016-04-11,0.0075,103.0,12.1,23.0,0.1215,0.0008500000000000001,8.3,12.6,0.399,0.01745,47.16614954222785
1588,2016-04-11,0.008,103.5,12.1,23.0,0.121,0.0009,8.3,12.55,0.418,0.0195,47.81920789329871
1589,2016-04-11,0.007,103.5,12.1,23.0,0.122,0.0008,8.3,12.55,0.38,0.0154,46.506993489298495
1590,2016-04-11,0.0075,104.0,12.1,23.0,0.1215,0.0008500000000000001,8.3,12.5,0.399,0.01745,47.16005184036935
1591,2016-04-25,0.021,144.0,10.466666666666667,51.0,0.089,0.0008,7.8,13.9,0.332,0.0168,41.02514185760259
1592,2016-04-25,0.026000000000000002,110.0,10.7,51.0,0.094,0.00115,7.9,14.4,0.33999999999999997,0.016,43.866781511458264
1593,2016-04-25,0.031,144.0,10.466666666666667,51.0,0.099,0.0015,7.8,13.9,0.348,0.0152,46.59471774568083
1594,2016-04-25,0.026000000000000002,142.0,10.5,51.0,0.094,0.00115,7.8,14.1,0.33999999999999997,0.016,43.825435651943266
1595,2016-04-25,0.026000000000000002,180.0,10.2,51.0,0.094,0.00115,7.7,13.2,0.33999999999999997,0.016,43.737572241523594
1596,2016-05-09,0.012,197.0,10.533333333333333,10.0,0.039,0.0009,8.033333333333333,16.2,0.338,0.0221,25.058493293169906
1597,2016-05-09,0.0155,112.0,10.9,10.0,0.042499999999999996,0.0010999999999999998,8.2,16.3,0.337,0.0203,26.66764898930103
1598,2016-05-09,0.019,197.0,10.533333333333333,10.0,0.046,0.0013,8.033333333333333,16.2,0.336,0.0185,28.183527006077128
1599,2016-05-09,0.0155,187.0,10.5,10.0,0.042499999999999996,0.0010999999999999998,8.0,16.2,0.337,0.0203,26.615979864945825
1600,2016-05-09,0.0155,292.0,10.2,10.0,0.042499999999999996,0.0010999999999999998,7.9,16.1,0.337,0.0203,26.57940159462369
1601,2016-05-23,0.0495,110.0,9.2,15.0,0.042,0.002,7.6,17.0,0.3195,0.01355,34.528164081903086
1602,2016-05-23,0.049,172.0,9.075,15.0,0.042,0.002,7.574999999999999,16.924999999999997,0.325,0.0141,34.53867729238741
1603,2016-05-23,0.0495,111.0,9.2,15.0,0.042,0.002,7.7,17.0,0.3195,0.01355,34.53235556642703
1604,2016-05-23,0.05,172.0,9.075,15.0,0.042,0.002,7.574999999999999,16.924999999999997,0.314,0.013,34.485686008361306
1605,2016-05-23,0.0495,133.0,9.0,15.0,0.042,0.002,7.6,16.8,0.3195,0.01355,34.49680698574297
1606,2016-05-23,0.0495,334.0,8.9,15.0,0.042,0.002,7.4,16.9,0.3195,0.01355,34.49139996742436
1607,2016-06-13,0.0195,123.0,9.2,10.0,0.02,0.0009,7.7,19.0,0.245,0.01285,18.653614212112668
1608,2016-06-13,0.019,263.0,8.433333333333334,10.0,0.02,0.0009,7.533333333333334,18.8,0.254,0.0134,18.59675244032646
1609,2016-06-13,0.02,263.0,8.433333333333334,10.0,0.02,0.0009,7.533333333333334,18.8,0.236,0.0123,18.529157259127803
1610,2016-06-13,0.0195,142.0,8.9,10.0,0.02,0.0009,7.6,18.9,0.245,0.01285,18.614165232860614
1611,2016-06-13,0.0195,524.0,7.2,10.0,0.02,0.0009,7.3,18.5,0.245,0.01285,18.421085104208114
1612,2016-06-27,0.011,130.0,9.2,15.0,0.0155,0.0014,7.6,19.0,0.267,0.0151,15.472872853051989
1613,2016-06-27,0.011,170.0,8.899999999999999,15.0,0.015,0.0014,7.4750000000000005,18.875,0.247,0.0126,14.488558061126847
1614,2016-06-27,0.011,129.0,9.2,15.0,0.0155,0.0014,7.5,19.0,0.267,0.0151,15.468681368528056
1615,2016-06-27,0.011,170.0,8.899999999999999,15.0,0.016,0.0014,7.4750000000000005,18.875,0.287,0.0176,16.37454706741038
1616,2016-06-27,0.011,151.0,8.7,15.0,0.0155,0.0014,7.5,18.8,0.267,0.0151,15.407496872770427
1617,2016-06-27,0.011,270.0,8.5,15.0,0.0155,0.0014,7.3,18.7,0.267,0.0151,15.377159162723984
1618,2016-07-12,0.009,202.5,8.299999999999999,8.0,0.01,0.0013,7.525,20.225,0.261,0.023,15.563194052994058
1619,2016-07-12,0.011,127.0,9.1,8.0,0.01,0.0014,7.7,20.4,0.241,0.01935,15.121908907955547
1620,2016-07-12,0.013,202.5,8.299999999999999,8.0,0.01,0.0015,7.525,20.225,0.221,0.0157,14.49075060531481
1621,2016-07-12,0.011,149.0,8.6,8.0,0.01,0.0014,7.6,20.3,0.241,0.01935,15.062697390205269
1622,2016-07-12,0.011,235.0,8.1,8.0,0.01,0.0014,7.4,20.1,0.241,0.01935,14.995333027601806
1623,2016-07-12,0.011,299.0,7.4,8.0,0.01,0.0014,7.4,20.1,0.241,0.01935,14.927949990855112
1624,2016-07-26,0.013,268.0,7.900000000000001,21.0,0.011,0.0022,7.5,21.400000000000002,0.208,0.0135,14.147137971644256
1625,2016-07-26,0.012,162.0,8.4,21.0,0.010499999999999999,0.0022,7.6,21.5,0.207,0.013649999999999999,13.79588818292081
1626,2016-07-26,0.011,268.0,7.900000000000001,21.0,0.01,0.0022,7.5,21.400000000000002,0.206,0.0138,13.331823255211066
1627,2016-07-26,0.012,302.0,7.9,21.0,0.010499999999999999,0.0022,7.5,21.4,0.207,0.013649999999999999,13.74061554486507
1628,2016-07-26,0.012,340.0,7.4,21.0,0.010499999999999999,0.0022,7.4,21.3,0.207,0.013649999999999999,13.681938112497104
1629,2016-08-08,0.003,286.3333333333333,8.266666666666667,20.0,0.01,0.0015,7.5,21.633333333333336,0.23,0.0162,11.742280863305087
1630,2016-08-08,0.003,262.0,8.3,20.0,0.01,0.0014,7.5,21.7,0.2205,0.01515,11.412400997395878
1631,2016-08-08,0.003,286.3333333333333,8.266666666666667,20.0,0.01,0.0013,7.5,21.633333333333336,0.211,0.0141,11.069349971762204
1632,2016-08-08,0.003,308.0,8.3,20.0,0.01,0.0014,7.5,21.6,0.2205,0.01515,11.40780541067513
1633,2016-08-08,0.003,289.0,8.2,20.0,0.01,0.0014,7.5,21.6,0.2205,0.01515,11.397239844529931
1634,2016-08-23,0.002,374.3333333333333,8.233333333333333,17.0,0.01,0.0015,7.433333333333334,22.333333333333332,0.221,0.017,11.702697823995187
1635,2016-08-23,0.002,262.0,8.3,17.0,0.01,0.0015500000000000002,7.4,22.5,0.2185,0.0174,11.829955807818303
