collectdate,Ammonia_Nitrogen,Conductivity,Dissolved_Oxygen,Fecal_Coliform,Nitrate_Nitrite,Orthophosphate_Phosphate,pH,Temperature,Total_Nitrogen,Total_Phosphorous,WQI
1995-08-01,0.02,98,5.38,0,0.394,0.002,7.1,9.5,0.651,0.011,130.477238545372
1995-08-01,0.02,99.4,1.91,0,0.316,0.0021,6.8,8.6,0.481,0.016,107.780668342873
1995-08-01,0.028,102.5,0.89,0,0.26,0.0101,6.7,8.4,0.446,0.031,97.7722078616672
1995-09-12,0.02,110.1,9.64,0,0.05,0.0034,8.8,20.5,0.205,0.0069,26.1549152561133
1995-09-12,0.02,109.7,9.73,0,0.05,0.0031,8.8,20.3,0.121,0.005,25.4019223506219
1995-09-12,0.0375,109.7,9.72,0,0.162166666666667,0.0042,8.8,20.3,0.376,0.0113833333333333,66.8186998392662
1995-09-12,0.0375,108.7,9.33,0,0.162166666666667,0.0042,8.7,19.1,0.376,0.0113833333333333,66.7022031433641
1995-09-12,0.02,108.2,8.91,0,0.072,0.0036,8.4,18.2,0.249,0.0062,32.4179155421508
1995-09-12,0.0375,107.1,7.5,0,0.162166666666667,0.0042,7.7,16.4,0.376,0.0113833333333333,66.3132859561956
1995-09-12,0.0375,106.6,6.18,0,0.162166666666667,0.0042,7.4,14,0.376,0.0113833333333333,66.0225552960386
1995-09-12,0.0375,105.5,4.61,0,0.162166666666667,0.0042,7.1,12.4,0.376,0.0113833333333333,65.7560249158545
1995-09-12,0.0375,105.2,4.15,0,0.162166666666667,0.0042,7,11.4,0.376,0.0113833333333333,65.6448618127501
1995-09-12,0.02,104.3,3.89,0,0.357,0.0032,7,10.5,0.621,0.0061,117.750731917178
1995-09-12,0.0375,104.7,3.38,0,0.162166666666667,0.0042,6.9,9.9,0.376,0.0113833333333333,65.4722494693675
1995-09-12,0.02,105.3,0.73,0,0.321,0.0033,6.7,8.9,0.652,0.007,106.8473911605
1995-09-12,0.125,113.9,0.51,0,0.123,0.0086,6.7,8.6,0.408,0.0371,87.465467156307
1995-10-02,0.02,151,9.14,2,0.05,0.002,8.4,18.5,0.201,0.005,25.3717269088046
1995-10-02,0.02,155,9.12,2,0.05,0.002,8.4,18.5,0.256,0.0055,25.6348305823299
1995-10-02,0.0458333333333333,155,5.19833333333333,2,0.123666666666667,0.0036666666666666,8.4,18.5,0.338333333333333,0.0231833333333333,60.641726169541
1995-10-02,0.02,154,9.14,2,0.05,0.002,8.4,18.5,0.246,0.005,25.465709245923
1995-10-02,0.0458333333333333,152,5.19833333333333,2,0.123666666666667,0.0036666666666666,8.3,18,0.338333333333333,0.0231833333333333,60.6068125133699
1995-10-02,0.0458333333333333,147.5,5.19833333333333,2,0.123666666666667,0.0036666666666666,7.3,13.7,0.338333333333333,0.0231833333333333,60.3014447256005
1995-10-02,0.0458333333333333,147.5,5.19833333333333,2,0.123666666666667,0.0036666666666666,7,12.4,0.338333333333333,0.0231833333333333,60.2092663445043
1995-10-02,0.0458333333333333,146,5.19833333333333,2,0.123666666666667,0.0036666666666666,6.9,11,0.338333333333333,0.0231833333333333,60.1192230190837
1995-10-02,0.02,146.8,2.84,2,0.326,0.002,6.7,10.4,0.522,0.0096,109.147001407262
1995-10-02,0.06,150,0.53,2,0.192,0.0023,6.6,9,0.451,0.0272,85.7308615499032
1995-10-02,0.135,156,0.42,2,0.074,0.0117,6.6,8.7,0.354,0.0868,90.5993571378986
1995-11-09,0.033,106,8.68,4,0.118,0.009,7.1,11.6,0.376,0.01,51.1333665335415
1995-11-09,0.028,108.4,8.67,4,0.121,0.007,7.1,11.6,0.359,0.0169,52.5450258977435
1995-11-09,0.03,109.9,8.66,4,0.126,0.01,7.1,11.6,0.356,0.0072,51.7627326101208
1995-11-09,0.031,110.3,8.49,4,0.122,0.009,7.1,11.5,0.476,0.0088,51.5574749657657
1995-11-09,0.0951666666666666,111,8.02,4,0.0978333333333333,0.0106666666666666,7,11.4,0.390833333333333,0.03795,72.1171316567344
1995-11-09,0.0951666666666666,119,1.41,4,0.0978333333333333,0.0106666666666666,6.7,9.3,0.390833333333333,0.03795,71.3197101030504
1995-11-09,0.0951666666666666,119,0.52,4,0.0978333333333333,0.0106666666666666,6.6,9.1,0.390833333333333,0.03795,71.2149009106651
1995-11-09,0.217,118.6,0.29,4,0.05,0.017,6.6,9,0.405,0.0848,107.597699947432
1995-11-09,0.232,120.4,0.28,4,0.05,0.012,6.6,8.9,0.373,0.1,116.536565969566
1995-12-05,0.02,106.2,8.96,14,0.254,0.012,7.1,10.1,0.481,0.024,92.4839271348576
1995-12-05,0.025,107,8.87,14,0.256,0.012,7.1,10.1,0.504,0.015,91.9221538118162
1995-12-05,0.02,108,8.83,14,0.254,0.012,7,10.1,0.52,0.028,93.7499750537554
1995-12-05,0.024,108.4,8.84,14,0.255,0.012,7,10.1,0.559,0.021,93.2315000547276
1995-12-05,0.02,108.8,8.83,14,0.256,0.012,7,10.1,0.47,0.018,91.2423039863954
1995-12-05,0.02,108.5,8.81,14,0.257,0.012,7,10.1,0.463,0.018,91.5261268347207
1996-01-03,0.02,102.7,9.71,3,0.449,0.011,7.1,8.3,0.607,0.025,151.579889247207
1996-01-03,0.02,102.8,9.79,3,0.441,0.009,7.1,8.3,0.599,0.022,148.242460343597
1996-01-03,0.02,103.7,9.72,3,0.444,0.009,7.1,8.3,0.583,0.027,150.605542332075
1996-01-03,0.02,103.9,9.7,3,0.43,0.011,7.1,8.3,0.572,0.028,146.699148242979
1996-01-03,0.02,104.4,9.68,3,0.43,0.01,7.1,8.2,0.571,0.031,147.578213473524
1996-01-03,0.02,104.4,9.59,3,0.412,0.008,7.1,8.2,0.542,0.024,139.974163877087
1996-02-07,0.02,100.1,11.02,14,0.527,0.004,7.1,6.1,0.723,0.057,184.78125447526
1996-02-07,0.02,100.3,10.85,14,0.527,0.004,7.1,6.1,0.697,0.02,173.59448280777
1996-02-07,0.02,100.4,10.76,14,0.513,0.005,7.1,6,0.819,0.023,170.541305540895
1996-02-07,0.02,101,10.79,14,0.516,0.005,7.1,6,0.712,0.057,181.43672599072
1996-02-07,0.02,101.2,10.82,14,0.493,0.006,7.1,5.9,0.683,0.025,164.861829532678
1996-02-07,0.02,101.5,10.77,14,0.489,0.006,7.1,5.9,0.664,0.026,163.915965644785
1996-03-06,0.02,99.9,12.05,4,0.595,0.011,7.7,6.5,0.769,0.026,196.22710407507
1996-03-06,0.02,100.4,11.99,4,0.572,0.01,7.7,6.4,0.764,0.025,188.982429941775
1996-03-06,0.02,99.4,11.96,4,0.609,0.011,7.7,6.2,0.779,0.025,200.12611800093
1996-03-06,0.02,99.6,12.08,4,0.587,0.01,7.7,6.2,0.775,0.026,193.808796700959
1996-03-06,0.02,101.1,11.95,4,0.603,0.011,7.6,6.1,0.791,0.028,199.238658596791
1996-03-06,0.02,100.7,11.91,4,0.595,0.01,7.6,6.1,0.786,0.027,196.508417184583
1996-03-21,0.02,97.5,12.56,0,0.51,0.002,8.5,8.2,0.754,0.023,169.837834881499
1996-03-21,0.02,97.5,12.23,0,0.508,0.003,8.1,7.8,0.754,0.025,169.775921635884
1996-03-21,0.02,97.8,12.3,0,0.533,0.002,8,7.7,0.754,0.022,176.369884086419
1996-03-21,0.023,97.5,12.04,0,0.545,0.003,7.9,7.6,0.752,0.02,180.247107139773
1996-03-21,0.02,97.8,11.85,0,0.603,0.013,7.7,6.2,0.738,0.024,197.950016291339
1996-03-21,0.029,97.8,11.77,0,0.616,0.013,7.7,6.2,0.758,0.025,204.89352627367
1996-04-10,0.02,100.9,12.52,1,0.472,0.003,8.6,11.7,0.672,0.01,154.572254952969
1996-04-10,0.02,101,13.01,1,0.481,0.002,8.6,11.5,0.639,0.01,157.231603074436
1996-04-10,0.02,100.6,13.3,1,0.512,0.003,8.7,11.1,0.7205,0.014,167.936878356842
1996-04-10,0.02,100.3,13.77,1,0.512,0.003,8.7,10.2,0.7205,0.014,167.92836589983
1996-04-10,0.02,100.4,13.94,1,0.512,0.003,8.7,10.1,0.7205,0.014,167.93912143325
1996-04-10,0.02,100.2,14.14,1,0.512,0.003,8.7,9.7,0.7205,0.014,167.93445310791
1996-04-10,0.02,99.8,14.33,1,0.467,0.002,8.7,8.8,0.736,0.013,154.098990574053
1996-04-10,0.02,99.6,14.25,1,0.512,0.003,8.5,8.3,0.7205,0.014,167.851206194334
1996-04-10,0.02,99.9,14.02,1,0.512,0.003,8.3,8.2,0.7205,0.014,167.813926836432
1996-04-10,0.02,99.6,13.91,1,0.512,0.003,8.2,8.1,0.7205,0.014,167.792703162219
1996-04-10,0.02,99.7,13.67,1,0.512,0.003,8,7.8,0.7205,0.014,167.742161829884
1996-04-10,0.02,99.7,13.59,1,0.523,0.002,7.9,7.7,0.733,0.013,170.742219313901
1996-04-10,0.02,99.1,12.46,1,0.576,0.004,7.6,6.6,0.757,0.019,188.349121901997
1996-04-10,0.02,99.3,12.02,1,0.553,0.005,7.5,6.5,0.786,0.019,181.457930643942
1996-04-30,0.035,86.6,11.07,0,0.509,0.003,8.3,10.9,0.603,0.007,168.942861025669
1996-04-30,0.028,86.7,11.23,0,0.513,0.005,8,9.9,0.625,0.019,171.65870842549
1996-04-30,0.031,86.7,11.31,0,0.542,0.006,7.8,9.6,0.638,0.059,193.309540470326
1996-04-30,0.028,86.6,11.26,0,0.57,0.006,7.6,9,0.651,0.014,187.2781297332
1996-04-30,0.027,86.5,10.94,0,0.571,0.008,7.5,8.2,0.674,0.029,191.771502835222
1996-04-30,0.023,86.6,9.66,0,0.574,0.005,7.2,7.4,0.695,0.015,187.084277569255
1996-05-08,0.024,100.1,10.55,3,0.442,0.005,8.1,11.9,0.641,0.015,148.018858043237
1996-05-08,0.025,100,10.67,3,0.446,0.005,8.1,11.6,0.633,0.015,149.497804035874
1996-05-08,0.029,99.8,10.89,3,0.455,0.005,7.8,9.7,0.632,0.014,152.993671492569
1996-05-08,0.023,99.2,10.59,3,0.512,0.011,7.6,8.7,0.671,0.019,169.871386054133
1996-05-08,0.02,99.1,9.42,3,0.527,0.011,7.3,7.5,0.659,0.016,172.34791073773
1996-05-08,0.02,99.4,8.89,3,0.519,0.007,7.2,7.4,0.643,0.019,170.701432306204
1996-05-21,0.029,100.1,10.28,2,0.435,0.002,7.8,14.1,0.649,0.013,146.893235375152
1996-05-21,0.0241666666666666,99.9,10.99,2,0.506166666666667,0.0026666666666666,7.8,13.5,0.643166666666667,0.0116666666666666,166.450292875314
1996-05-21,0.03,100.1,10.75,2,0.471,0.002,7.8,13.4,0.611,0.011,157.332522761929
1996-05-21,0.0241666666666666,100.1,10.99,2,0.506166666666667,0.0026666666666666,7.7,13.1,0.643166666666667,0.0116666666666666,166.421617118415
1996-05-21,0.0241666666666666,100.2,10.81,2,0.506166666666667,0.0026666666666666,7.7,13,0.643166666666667,0.0116666666666666,166.397612962697
1996-05-21,0.0241666666666666,100.2,10.48,2,0.506166666666667,0.0026666666666666,7.7,13,0.643166666666667,0.0116666666666666,166.36483954151
1996-05-21,0.0241666666666666,100.1,10.16,2,0.506166666666667,0.0026666666666666,7.6,12.4,0.643166666666667,0.0116666666666666,166.292111318907
1996-05-21,0.026,99.4,10.89,2,0.477,0.002,7.4,10.6,0.621,0.006,156.27769418074
1996-05-21,0.02,99.2,10.75,2,0.551,0.002,7.2,9,0.657,0.01,177.862933845982
1996-05-21,0.02,99.4,9.32,2,0.578,0.003,7,8,0.661,0.007,184.881809999638
1996-05-21,0.02,99.1,7.42,2,0.525,0.005,6.8,7.8,0.66,0.023,173.578821709296
1996-06-04,0.033,101.1,10.13,0,0.414,0.003,7.9,16.3,0.586,0.011,141.189628299105
1996-06-04,0.03,100.9,10.39,0,0.423,0.003,7.9,16,0.559,0.023,146.54833503804
1996-06-04,0.0276666666666666,100.6,10.54,0,0.4625,0.0048333333333333,7.9,15.9,0.5935,0.0315,160.370416581843
1996-06-04,0.0276666666666666,100.9,10.56,0,0.4625,0.0048333333333333,7.9,15.9,0.5935,0.0315,160.372412863895
1996-06-04,0.0276666666666666,100.9,10.5,0,0.4625,0.0048333333333333,7.9,16,0.5935,0.0315,160.372585142238
1996-06-04,0.033,100.1,10.24,0,0.448,0.003,7.3,12.1,0.616,0.031,157.203496933605
1996-06-04,0.0276666666666666,99.9,10.14,0,0.4625,0.0048333333333333,7.3,11.7,0.5935,0.0315,160.048213779282
1996-06-04,0.0276666666666666,99.7,9.72,0,0.4625,0.0048333333333333,7.1,9.3,0.5935,0.0315,159.851033295197
1996-06-04,0.023,99.6,8.88,0,0.534,0.004,6.9,8.7,0.652,0.062,189.075711437205
1996-06-04,0.023,99.5,5.84,0,0.493,0.006,6.7,8.1,0.584,0.045,171.186324483766
1996-06-04,0.024,99.2,4.96,0,0.463,0.01,6.6,8,0.564,0.017,153.970859187038
1996-06-18,0.02,102.6,10.73,0,0.391,0.002,8.6,17.9,0.6,0.008,129.677163251372
1996-06-18,0.02,102.5,11.03,0,0.378,0.002,8.6,17.2,0.621,0.01,126.403194745708
1996-06-18,0.02,102.3,11.07,0,0.446666666666667,0.0021666666666666,8.6,17.1,0.618,0.01,147.025821422195
1996-06-18,0.02,102.3,11.03,0,0.446666666666667,0.0021666666666666,8.6,17,0.618,0.01,147.015717804099
1996-06-18,0.02,102.2,11.04,0,0.446666666666667,0.0021666666666666,8.5,17,0.618,0.01,147.012549495853
1996-06-18,0.02,102,10.82,0,0.446666666666667,0.0021666666666666,8.5,16.8,0.618,0.01,146.978431707938
1996-06-18,0.02,100.6,9.41,0,0.446666666666667,0.0021666666666666,7.6,13.2,0.618,0.01,146.580211188236
1996-06-18,0.02,100.7,9.38,0,0.446666666666667,0.0021666666666666,7.3,11.7,0.618,0.01,146.472794578857
1996-06-18,0.02,100.3,8.66,0,0.513,0.002,7.1,10.7,0.654,0.005,164.830697176584
1996-06-18,0.02,100.1,8.16,0,0.446666666666667,0.0021666666666666,7,9.8,0.618,0.01,146.222647331395
1996-06-18,0.02,99.8,8.19,0,0.446666666666667,0.0021666666666666,6.9,9.3,0.618,0.01,146.190803204058
1996-06-18,0.02,98.6,7.77,0,0.498,0.002,6.8,8.8,0.679,0.007,160.75994404941
1996-06-18,0.02,99.5,7.05,0,0.446666666666667,0.0021666666666666,6.7,8.6,0.618,0.01,146.026342133025
1996-06-18,0.02,99.3,6.17,0,0.446666666666667,0.0021666666666666,6.7,8.5,0.618,0.01,145.932808584931
1996-06-18,0.02,99.2,4.76,0,0.446666666666667,0.0021666666666666,6.6,8.2,0.618,0.01,145.770222005598
1996-06-18,0.02,99.2,4.16,0,0.446666666666667,0.0021666666666666,6.5,8.1,0.618,0.01,145.700344780693
1996-06-18,0.02,99,4.01,0,0.46,0.002,6.5,8.1,0.571,0.011,149.89144693153
1996-06-18,0.02,98.9,3.94,0,0.446666666666667,0.0021666666666666,6.5,8.1,0.618,0.01,145.678485819134
1996-06-18,0.02,99,3.99,0,0.44,0.003,6.5,8.1,0.583,0.019,146.321436506382
1996-07-02,0.02,104.1,10.14,1,0.262,0.002,8.8,20.1,0.514,0.015,92.9309546059901
1996-07-02,0.02,104,10.91,1,0.272,0.004,8.9,18.7,0.511,0.013,95.3469047870458
1996-07-02,0.029,101.4,9.43,1,0.387,0.006,7.4,14.1,0.65,0.015,133.022759811917
1996-07-02,0.02,101.92,7.376,1,0.483,0.002,7.62,10.3,0.7,0.013,158.187157365497
1996-07-02,0.02,100.1,3.44,1,0.451,0.003,6.5,8.4,0.617,0.016,148.759726379094
1996-07-02,0.025,100,2.96,1,0.367,0.005,6.5,8.3,0.595,0.019,125.85190731394
1996-07-24,0.02,107.7,9.12,0,0.338,0.009,8.4,22.3,0.415,0.016,115.958012397675
1996-07-24,0.02,106.8,9.45,0,0.252,0.003,8.5,20.3,0.439,0.015,89.7134578180149
1996-07-24,0.0205,106.5,9.51,0,0.408666666666667,0.0046666666666666,8.4,19.7,0.528333333333333,0.0185,138.152830183415
1996-07-24,0.0205,105.9,9.94,0,0.408666666666667,0.0046666666666666,8.3,18.4,0.528333333333333,0.0185,138.111652743434
1996-07-24,0.0205,105.4,9.91,0,0.408666666666667,0.0046666666666666,8.2,17.8,0.528333333333333,0.0185,138.067712053982
1996-07-24,0.0205,104.3,9.93,0,0.408666666666667,0.0046666666666666,7.8,16.6,0.528333333333333,0.0185,137.979456200474
1996-07-24,0.0205,103.6,9.48,0,0.408666666666667,0.0046666666666666,7.5,15.5,0.528333333333333,0.0185,137.854825588641
1996-07-24,0.0205,103.8,9.01,0,0.408666666666667,0.0046666666666666,7.2,14.3,0.528333333333333,0.0185,137.722107668964
1996-07-24,0.0205,102.8,8.45,0,0.408666666666667,0.0046666666666666,7.1,13.3,0.528333333333333,0.0185,137.600989859871
1996-07-24,0.023,103.3,7.8,0,0.436,0.004,6.9,12.7,0.548,0.016,145.735931609201
1996-07-24,0.0205,102.8,7.13,0,0.408666666666667,0.0046666666666666,6.8,11.8,0.528333333333333,0.0185,137.365455629636
1996-07-24,0.0205,102.2,6.94,0,0.408666666666667,0.0046666666666666,6.8,11,0.528333333333333,0.0185,137.297517398343
1996-07-24,0.0205,102.2,6.31,0,0.408666666666667,0.0046666666666666,6.7,10.3,0.528333333333333,0.0185,137.187874278343
1996-07-24,0.0205,102.3,6.25,0,0.408666666666667,0.0046666666666666,6.7,9.9,0.528333333333333,0.0185,137.157394483745
1996-07-24,0.02,101.4,5.68,0,0.524,0.004,6.6,9.6,0.634,0.024,173.441546793411
1996-07-24,0.0205,101.5,5.27,0,0.408666666666667,0.0046666666666666,6.5,9,0.528333333333333,0.0185,136.99654470176
1996-07-24,0.02,101.6,3.14,0,0.473,0.003,6.4,8.6,0.589,0.016,155.288812666773
1996-07-24,0.0205,102,2.44,0,0.408666666666667,0.0046666666666666,6.4,8.5,0.528333333333333,0.0185,136.680690961736
1996-07-24,0.02,103,2.29,0,0.429,0.005,6.4,8.5,0.545,0.024,144.315320854477
1996-08-06,0.02,108.4,9.3,0,0.214,0.009,8.7,22.2,0.377,0.009,76.5475604979022
1996-08-06,0.02,108.3,9.38,0,0.207,0.007,8.7,21.4,0.412,0.01,74.7529010524737
1996-08-06,0.0203333333333333,108,9.31,0,0.345,0.0096666666666666,8.6,21.1,0.516833333333333,0.0123333333333333,117.233649493771
1996-08-06,0.0203333333333333,106.8,9.27,0,0.345,0.0096666666666666,8.4,19.5,0.516833333333333,0.0123333333333333,117.123223377973
1996-08-06,0.0203333333333333,104.1,8.96,0,0.345,0.0096666666666666,7.5,15.8,0.516833333333333,0.0123333333333333,116.828073118929
1996-08-06,0.022,103.8,8.52,0,0.386,0.012,7.3,14.7,0.576,0.01,128.977146393423
1996-08-06,0.0203333333333333,103,8,0,0.345,0.0096666666666666,7.2,13.6,0.516833333333333,0.0123333333333333,116.585337418074
1996-08-06,0.0203333333333333,103.4,7.07,0,0.345,0.0096666666666666,7.1,12.8,0.516833333333333,0.0123333333333333,116.439782548752
1996-08-06,0.0203333333333333,102.8,6.69,0,0.345,0.0096666666666666,7,11.7,0.516833333333333,0.0123333333333333,116.330423421155
1996-08-06,0.0203333333333333,103.5,5.6,0,0.345,0.0096666666666666,6.9,11,0.516833333333333,0.0123333333333333,116.175119504523
1996-08-06,0.02,102.5,5.47,0,0.494,0.01,6.8,10.2,0.613,0.006,159.073814912556
1996-08-06,0.0203333333333333,101.7,3.38,0,0.345,0.0096666666666666,6.7,9,0.516833333333333,0.0123333333333333,115.823645825112
1996-08-06,0.02,103.2,1.74,0,0.419,0.011,6.6,8.7,0.617,0.018,139.696828134257
1996-08-06,0.02,103.3,1.43,0,0.35,0.009,6.6,8.6,0.506,0.021,119.576383492646
1996-08-21,0.02,107,9.68,0,0.176,0.003,8.7,21.9,0.404,0.011,65.7358584091791
1996-08-21,0.02,106.9,9.72,0,0.162,0.003,8.7,21.4,0.389,0.01,61.1715327174589
1996-08-21,0.0231666666666666,106.9,9.3,0,0.259833333333333,0.004,8.6,21.2,0.464,0.0155,93.2769405038981
1996-08-21,0.0231666666666666,103.5,7.94,0,0.259833333333333,0.004,7.1,16.8,0.464,0.0155,92.8096216107157
1996-08-21,0.025,102,6.97,0,0.369,0.003,7,14.3,0.549,0.011,124.716170935565
1996-08-21,0.0231666666666666,101.2,5.73,0,0.259833333333333,0.004,6.6,12.2,0.464,0.0155,92.2872419254825
1996-08-21,0.0231666666666666,101.3,5.04,0,0.259833333333333,0.004,6.6,11.5,0.464,0.0155,92.1758014438514
1996-08-21,0.0231666666666666,100.9,4.75,0,0.259833333333333,0.004,6.5,10.8,0.464,0.0155,92.0999115268793
1996-08-21,0.0231666666666666,100.7,4,0,0.259833333333333,0.004,6.5,10.1,0.464,0.0155,91.982502227295
1996-08-21,0.02,101,3.52,0,0.165,0.004,6.5,9.7,0.408,0.02,63.7039332285315
1996-08-21,0.02,103.6,0.61,0,0.389,0.003,6.4,8.7,0.559,0.014,129.144779113868
1996-08-21,0.034,105.3,0.28,0,0.298,0.008,6.4,8.6,0.475,0.027,109.763695433323
1996-09-05,0.02,105.3,10.06,3,0.09,0.002,9,20.7,0.302,0.019,42.0551238889131
1996-09-05,0.035,105.2,10.08,3,0.097,0.002,9,20.7,0.366,0.014,47.2978196327508
1996-09-05,0.0341666666666666,105.2,10.13,3,0.275666666666667,0.0026666666666666,9,20.7,0.465166666666667,0.014,100.942913525875
1996-09-05,0.0341666666666666,105.2,10.08,3,0.275666666666667,0.0026666666666666,9,20.7,0.465166666666667,0.014,100.937947855999
1996-09-05,0.0341666666666666,105.1,9.71,3,0.275666666666667,0.0026666666666666,8.9,20.5,0.465166666666667,0.014,100.884778292299
1996-09-05,0.037,101.8,7.2,3,0.224,0.002,7.4,16.6,0.453,0.011,84.7285865681021
1996-09-05,0.0341666666666666,100.6,6.2,3,0.275666666666667,0.0026666666666666,7.2,14.5,0.465166666666667,0.014,100.097485352549
1996-09-05,0.0341666666666666,99.9,4.92,3,0.275666666666667,0.0026666666666666,7,12.4,0.465166666666667,0.014,99.8332719029979
1996-09-05,0.0341666666666666,99.4,4.29,3,0.275666666666667,0.0026666666666666,6.9,11.4,0.465166666666667,0.014,99.705218846245
1996-09-05,0.0341666666666666,99.4,3.68,3,0.275666666666667,0.0026666666666666,6.8,10.5,0.465166666666667,0.014,99.5852998298058
1996-09-05,0.027,99,3.14,3,0.505,0.002,6.7,9.8,0.622,0.01,165.34605763215
1996-09-05,0.0341666666666666,98.8,2.33,3,0.275666666666667,0.0026666666666666,6.7,9.1,0.465166666666667,0.014,99.361213460013
1996-09-05,0.023,103.9,0.23,3,0.441,0.003,6.6,8.6,0.584,0.009,144.183037839682
1996-09-05,0.063,107.2,0.18,3,0.297,0.005,6.6,8.5,0.464,0.021,116.306814027405
1996-09-17,0.02,104.7,9.76,1,0.065,0.009,9.2,19.4,0.333,0.016,33.6905403770464
1996-09-17,0.02,104.5,9.7,1,0.067,0.007,9.1,19,0.392,0.02,35.5574867777077
1996-09-17,0.0233333333333333,104.6,9.7,1,0.231166666666667,0.0096666666666666,9.1,19,0.454166666666667,0.0243333333333333,87.3419219879836
1996-09-17,0.0233333333333333,104.5,9.71,1,0.231166666666667,0.0096666666666666,9.2,19,0.454166666666667,0.0243333333333333,87.3470698881128
1996-09-17,0.0233333333333333,104.4,9.67,1,0.231166666666667,0.0096666666666666,9.1,18.9,0.454166666666667,0.0243333333333333,87.3328048277953
1996-09-17,0.0233333333333333,104.4,9.72,1,0.231166666666667,0.0096666666666666,9.1,19,0.454166666666667,0.0243333333333333,87.343901579867
1996-09-17,0.02,104.4,9.75,1,0.062,0.012,9.1,19,0.332,0.017,33.0939732331851
1996-09-17,0.0233333333333333,104.1,8.16,1,0.231166666666667,0.0096666666666666,9,18.5,0.454166666666667,0.0243333333333333,87.1541491504463
1996-09-17,0.0233333333333333,101.4,5.65,1,0.231166666666667,0.0096666666666666,7.5,15.4,0.454166666666667,0.0243333333333333,86.6523472848654
1996-09-17,0.0233333333333333,101,4.93,1,0.231166666666667,0.0096666666666666,7.3,14.3,0.454166666666667,0.0243333333333333,86.5050701739853
1996-09-17,0.0233333333333333,100.3,3.77,1,0.231166666666667,0.0096666666666666,7.1,12.6,0.454166666666667,0.0243333333333333,86.2772986609187
1996-09-17,0.0233333333333333,100.1,3.11,1,0.231166666666667,0.0096666666666666,7,11.3,0.454166666666667,0.0243333333333333,86.1278829697558
1996-09-17,0.02,100,2.84,1,0.474,0.01,7,10.8,0.604,0.02,157.036490164385
1996-09-17,0.0233333333333333,101.2,1.74,1,0.231166666666667,0.0096666666666666,6.9,10,0.454166666666667,0.0243333333333333,85.907998160779
1996-09-17,0.0233333333333333,101.4,1.52,1,0.231166666666667,0.0096666666666666,6.9,9.7,0.454166666666667,0.0243333333333333,85.8677626428034
1996-09-17,0.0233333333333333,100.9,1.53,1,0.231166666666667,0.0096666666666666,6.9,9.7,0.454166666666667,0.0243333333333333,85.8687390866106
1996-09-17,0.0233333333333333,102.3,0.96,1,0.231166666666667,0.0096666666666666,6.9,9.3,0.454166666666667,0.0243333333333333,85.7876528537059
1996-09-17,0.028,102.7,0.83,1,0.365,0.011,6.8,9.3,0.531,0.039,131.961708798182
1996-09-17,0.0233333333333333,102.5,0.83,1,0.231166666666667,0.0096666666666666,6.8,9.2,0.454166666666667,0.0243333333333333,85.7644596017109
1996-09-17,0.032,102.3,0.77,1,0.354,0.009,6.8,9.2,0.533,0.034,128.32466792925
1996-10-01,0.02,107.8,10,0,0.05,0.002,8.9,17.7,0.248,0.026,31.8340448978979
1996-10-01,0.02,107.7,10.03,0,0.05,0.003,9,17.4,0.254,0.023,30.9460512839944
1996-10-01,0.0436666666666666,107.7,9.94,0,0.181833333333333,0.0048333333333333,8.9,17.3,0.3695,0.0276666666666666,79.3075741297269
1996-10-01,0.0436666666666666,107.7,9.83,0,0.181833333333333,0.0048333333333333,8.9,17.3,0.3695,0.0276666666666666,79.2966496559979
1996-10-01,0.02,106.9,7.58,0,0.091,0.002,8.1,16.5,0.219,0.013,39.8381815253902
1996-10-01,0.0436666666666666,105.1,3.77,0,0.181833333333333,0.0048333333333333,7.3,14.1,0.3695,0.0276666666666666,78.4319993808116
1996-10-01,0.0436666666666666,104,2.51,0,0.181833333333333,0.0048333333333333,7.1,12.2,0.3695,0.0276666666666666,78.1820210114669
1996-10-01,0.0436666666666666,104.1,1.62,0,0.181833333333333,0.0048333333333333,6.9,11.3,0.3695,0.0276666666666666,78.0301394775635
1996-10-01,0.0436666666666666,103.4,2.25,0,0.181833333333333,0.0048333333333333,6.9,10.6,0.3695,0.0276666666666666,78.0497659764121
1996-10-01,0.02,103.9,0.9,0,0.469,0.005,6.8,9.9,0.578,0.014,153.361310611983
1996-10-01,0.0436666666666666,104.4,0.68,0,0.181833333333333,0.0048333333333333,6.8,9.5,0.3695,0.0276666666666666,77.8222773142841
1996-10-01,0.0436666666666666,104,0.45,0,0.181833333333333,0.0048333333333333,6.8,9.3,0.3695,0.0276666666666666,77.7871597163262
